,arrival,date,departure,line,route
96ca2cac-7b9b-11e9-9d49-7831c1d08f6a,22:06:00,2019-01-01,21:48:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96caec6e-7b9b-11e9-8c4d-7831c1d08f6a,22:28:00,2019-01-01,21:50:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96caf628-7b9b-11e9-8b9f-7831c1d08f6a,22:28:00,2019-01-01,21:50:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96cc3ab0-7b9b-11e9-9347-7831c1d08f6a,22:11:06,2019-01-01,21:53:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96cc69fe-7b9b-11e9-9387-7831c1d08f6a,22:12:00,2019-01-01,21:54:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96ce9334-7b9b-11e9-8092-7831c1d08f6a,22:17:06,2019-01-01,21:59:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96cecf82-7b9b-11e9-8821-7831c1d08f6a,22:38:00,2019-01-01,22:00:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96ced8e2-7b9b-11e9-a4a8-7831c1d08f6a,22:38:00,2019-01-01,22:00:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96cee22e-7b9b-11e9-a1d7-7831c1d08f6a,22:18:00,2019-01-01,22:00:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96d038c2-7b9b-11e9-85be-7831c1d08f6a,22:23:06,2019-01-01,22:05:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96d07a1c-7b9b-11e9-9f48-7831c1d08f6a,22:24:00,2019-01-01,22:06:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96d18600-7b9b-11e9-935d-7831c1d08f6a,22:48:00,2019-01-01,22:10:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96d18f1a-7b9b-11e9-8e13-7831c1d08f6a,22:48:00,2019-01-01,22:10:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96d1e2a8-7b9b-11e9-a275-7831c1d08f6a,22:29:06,2019-01-01,22:11:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96d20936-7b9b-11e9-9e97-7831c1d08f6a,22:30:00,2019-01-01,22:12:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96d390ba-7b9b-11e9-b424-7831c1d08f6a,22:35:06,2019-01-01,22:17:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96d3d8b0-7b9b-11e9-b2c2-7831c1d08f6a,22:36:00,2019-01-01,22:18:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96d46e10-7b9b-11e9-8c33-7831c1d08f6a,22:58:00,2019-01-01,22:20:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96d47702-7b9b-11e9-84c7-7831c1d08f6a,22:58:00,2019-01-01,22:20:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96d55958-7b9b-11e9-9ec3-7831c1d08f6a,22:41:06,2019-01-01,22:23:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96d580ca-7b9b-11e9-9c7b-7831c1d08f6a,22:42:00,2019-01-01,22:24:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96d70012-7b9b-11e9-a2fe-7831c1d08f6a,22:47:06,2019-01-01,22:29:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96d72ae2-7b9b-11e9-ac06-7831c1d08f6a,23:08:00,2019-01-01,22:30:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96d7337a-7b9b-11e9-a521-7831c1d08f6a,23:08:00,2019-01-01,22:30:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96d73dfa-7b9b-11e9-8287-7831c1d08f6a,22:48:00,2019-01-01,22:30:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96d95466-7b9b-11e9-8eaf-7831c1d08f6a,22:53:06,2019-01-01,22:35:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96d99264-7b9b-11e9-8072-7831c1d08f6a,22:54:00,2019-01-01,22:36:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96dae18c-7b9b-11e9-9734-7831c1d08f6a,23:18:00,2019-01-01,22:40:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96daeb34-7b9b-11e9-abb8-7831c1d08f6a,23:18:00,2019-01-01,22:40:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96db3bb4-7b9b-11e9-9721-7831c1d08f6a,22:59:06,2019-01-01,22:41:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96db683a-7b9b-11e9-a03d-7831c1d08f6a,23:00:00,2019-01-01,22:42:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96dcf17a-7b9b-11e9-a796-7831c1d08f6a,23:05:06,2019-01-01,22:47:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96dd361c-7b9b-11e9-b67e-7831c1d08f6a,23:06:00,2019-01-01,22:48:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96ddc2a8-7b9b-11e9-b3c7-7831c1d08f6a,23:28:00,2019-01-01,22:50:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96ddcb36-7b9b-11e9-88f9-7831c1d08f6a,23:28:00,2019-01-01,22:50:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96dec59a-7b9b-11e9-a528-7831c1d08f6a,23:11:06,2019-01-01,22:53:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96df03f4-7b9b-11e9-85a3-7831c1d08f6a,23:12:00,2019-01-01,22:54:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96e0a63a-7b9b-11e9-a241-7831c1d08f6a,23:17:06,2019-01-01,22:59:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96e0d31c-7b9b-11e9-a6cc-7831c1d08f6a,23:38:00,2019-01-01,23:00:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96e0dbdc-7b9b-11e9-ac75-7831c1d08f6a,23:38:00,2019-01-01,23:00:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96e0e582-7b9b-11e9-81d8-7831c1d08f6a,23:18:00,2019-01-01,23:00:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96e273e8-7b9b-11e9-89c0-7831c1d08f6a,23:23:06,2019-01-01,23:05:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96e2b0a6-7b9b-11e9-9d77-7831c1d08f6a,23:24:00,2019-01-01,23:06:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96e41074-7b9b-11e9-b94d-7831c1d08f6a,23:48:00,2019-01-01,23:10:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96e41964-7b9b-11e9-9d74-7831c1d08f6a,23:48:00,2019-01-01,23:10:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96e4637e-7b9b-11e9-98c3-7831c1d08f6a,23:29:06,2019-01-01,23:11:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96e4bbb4-7b9b-11e9-9796-7831c1d08f6a,23:30:00,2019-01-01,23:12:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96e75a86-7b9b-11e9-86cb-7831c1d08f6a,23:35:06,2019-01-01,23:17:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96e7a106-7b9b-11e9-875e-7831c1d08f6a,23:36:00,2019-01-01,23:18:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96e89ca8-7b9b-11e9-a5e3-7831c1d08f6a,23:58:00,2019-01-01,23:20:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96e8a830-7b9b-11e9-8757-7831c1d08f6a,23:58:00,2019-01-01,23:20:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96e9d3cc-7b9b-11e9-950e-7831c1d08f6a,23:41:06,2019-01-01,23:23:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96ea0cfa-7b9b-11e9-a5e4-7831c1d08f6a,23:42:00,2019-01-01,23:24:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96ebb5f4-7b9b-11e9-8655-7831c1d08f6a,23:47:06,2019-01-01,23:29:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96ebf8fa-7b9b-11e9-b0e0-7831c1d08f6a,23:59:00,2019-01-01,23:30:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96ec02be-7b9b-11e9-a2b9-7831c1d08f6a,23:57:30,2019-01-01,23:30:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96ec0d2c-7b9b-11e9-972f-7831c1d08f6a,23:48:00,2019-01-01,23:30:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96ee2d5a-7b9b-11e9-85c9-7831c1d08f6a,23:53:06,2019-01-01,23:35:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96ee6126-7b9b-11e9-8a50-7831c1d08f6a,23:54:00,2019-01-01,23:36:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96efcba6-7b9b-11e9-89d7-7831c1d08f6a,23:58:30,2019-01-01,23:40:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96efd506-7b9b-11e9-9d55-7831c1d08f6a,23:59:30,2019-01-01,23:40:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96f05882-7b9b-11e9-9fe5-7831c1d08f6a,23:59:06,2019-01-01,23:41:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96f08b2c-7b9b-11e9-a80f-7831c1d08f6a,23:57:00,2019-01-01,23:42:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96f1fc1e-7b9b-11e9-b3ea-7831c1d08f6a,23:58:06,2019-01-01,23:47:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96f2308a-7b9b-11e9-8a12-7831c1d08f6a,23:58:00,2019-01-01,23:48:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96f2ef66-7b9b-11e9-878b-7831c1d08f6a,23:57:30,2019-01-01,23:50:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
96f2f880-7b9b-11e9-bd24-7831c1d08f6a,23:59:30,2019-01-01,23:50:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96f3c8c8-7b9b-11e9-ac75-7831c1d08f6a,23:59:06,2019-01-01,23:53:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96f4005e-7b9b-11e9-9e5e-7831c1d08f6a,23:59:00,2019-01-01,23:54:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96f58a6e-7b9b-11e9-8fce-7831c1d08f6a,23:59:06,2019-01-01,23:59:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
