stations,iteration1,iteration2,iteration3,iteration4,iteration5,iteration6,iteration7,iteration8,iteration9,iteration10
"('De Pijp', 'Amsteldijk')",3.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,,3.0
"('Museumplein', 'De Pijp')",13.0,12.0,13.0,8.0,9.0,9.0,11.0,7.0,11.0,8.0
"('Van der Madeweg', 'Station Sloterdijk')",14.0,21.0,23.0,26.0,14.0,24.0,19.0,11.0,17.0,16.0
"('Nieuwezijds Kolk', 'Centraal Station')",11.0,14.0,12.0,12.0,17.0,3.0,13.0,11.0,14.0,12.0
"('Van der Madeweg', 'Overamstel')",6.0,5.0,7.0,7.0,6.0,7.0,9.0,4.0,5.0,7.0
"('Prinsengracht', 'De Pijp')",12.0,13.0,16.0,11.0,14.0,13.0,6.0,8.0,12.0,20.0
"('Olympisch stadion', 'De Pijp')",2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0
"('Station Zuid', 'Europaplein')",30.0,32.0,34.0,35.0,31.0,33.0,35.0,19.0,40.0,34.0
"('Dam', 'Amstelstation')",13.0,16.0,14.0,10.0,16.0,13.0,18.0,13.0,9.0,12.0
"('Rokin', 'Dam')",20.0,18.0,22.0,16.0,23.0,14.0,22.0,14.0,13.0,15.0
"('Victorieplein', 'Amstelstation')",2.0,5.0,2.0,4.0,1.0,4.0,6.0,2.0,1.0,4.0
"('Leidseplein', 'Dam')",7.0,6.0,1.0,7.0,6.0,3.0,2.0,6.0,4.0,6.0
"('Vijzelgracht', 'Amstelveenseweg')",5.0,8.0,5.0,7.0,4.0,5.0,3.0,2.0,8.0,8.0
"('Keizersgracht', 'Dam')",3.0,3.0,5.0,7.0,5.0,5.0,2.0,6.0,1.0,1.0
"('Muntplein', 'Centraal Station')",7.0,4.0,6.0,6.0,8.0,7.0,1.0,6.0,6.0,4.0
"('Koningsplein', 'Amstelstation')",6.0,5.0,6.0,6.0,7.0,5.0,7.0,5.0,8.0,5.0
"('Van Baerlestraat', 'Amstelstation')",2.0,2.0,5.0,,3.0,2.0,,1.0,1.0,2.0
"('Museumplein', 'Centraal Station')",6.0,8.0,6.0,2.0,3.0,8.0,6.0,5.0,8.0,5.0
"('Roelof Hartplein', 'Museumplein')",1.0,,,,,,,,1.0,
"('Jan v.Galenstraat', 'Amstelveenseweg')",7.0,7.0,7.0,6.0,7.0,12.0,9.0,6.0,9.0,3.0
"('Roelof Hartplein', 'Dam')",3.0,2.0,1.0,4.0,4.0,3.0,,4.0,3.0,1.0
"('Victorieplein', 'Centraal Station')",3.0,1.0,,,3.0,1.0,,,2.0,2.0
"('Verrijn Stuartweg', 'Van der Madeweg')",6.0,6.0,3.0,3.0,3.0,5.0,6.0,1.0,1.0,5.0
"('VU medisch centrum', 'Amstelveenseweg')",5.0,2.0,3.0,4.0,5.0,4.0,2.0,10.0,1.0,5.0
"('Koningsplein', 'Centraal Station')",14.0,8.0,4.0,12.0,6.0,7.0,13.0,11.0,8.0,10.0
"('Roelof Hartplein', 'Centraal Station')",7.0,14.0,7.0,7.0,8.0,6.0,6.0,7.0,4.0,6.0
"('Museumplein', 'Amstelstation')",3.0,2.0,6.0,2.0,7.0,4.0,7.0,3.0,1.0,2.0
"('Spaklerweg', 'Amstelstation')",6.0,4.0,3.0,5.0,2.0,4.0,3.0,,5.0,8.0
"('Bullewijk', 'Amstelveenseweg')",4.0,6.0,6.0,3.0,2.0,3.0,6.0,2.0,3.0,2.0
"('Vijzelgracht', 'Marie Heinekenplein')",5.0,11.0,7.0,5.0,14.0,5.0,3.0,8.0,8.0,4.0
"('Van Baerlestraat', 'De Pijp')",4.0,2.0,4.0,7.0,3.0,6.0,3.0,9.0,7.0,3.0
"('Maasstraat', 'Centraal Station')",1.0,1.0,1.0,,,1.0,,,,
"('Van der Madeweg', 'Jan v.Galenstraat')",7.0,6.0,6.0,10.0,12.0,8.0,7.0,5.0,8.0,13.0
"('Van der Madeweg', 'Amstelveenseweg')",5.0,9.0,14.0,6.0,12.0,7.0,16.0,8.0,8.0,9.0
"('Olympiaweg', 'Amstelveenseweg')",4.0,5.0,2.0,5.0,3.0,5.0,2.0,1.0,2.0,4.0
"('Van der Madeweg', 'Postjesweg')",9.0,11.0,9.0,6.0,9.0,10.0,3.0,11.0,9.0,2.0
"('De Boelelaan/VU', 'Centraal Station')",2.0,3.0,2.0,,2.0,1.0,,3.0,1.0,1.0
"('Rokin', 'Europaplein')",3.0,4.0,3.0,5.0,3.0,7.0,3.0,2.0,4.0,8.0
"('Station Zuid', 'Burg.de Vlugtlaan')",11.0,12.0,14.0,15.0,20.0,19.0,17.0,15.0,27.0,14.0
"('Olympiaplein', 'De Pijp')",2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,,5.0
"('Centraal Station', 'Amstelveenseweg')",16.0,6.0,12.0,10.0,10.0,4.0,17.0,11.0,13.0,12.0
"('Henk Sneevlietweg', 'Amstelveenseweg')",10.0,7.0,8.0,9.0,7.0,11.0,11.0,10.0,10.0,11.0
"('Rokin', 'Muntplein')",12.0,4.0,12.0,14.0,17.0,9.0,9.0,13.0,15.0,8.0
"('Amsteldijk', 'Amstelstation')",1.0,,2.0,,1.0,1.0,1.0,,1.0,
"('Vijzelgracht', 'Noord')",7.0,6.0,6.0,5.0,3.0,2.0,4.0,5.0,3.0,1.0
"('Olympiaplein', 'Amstelveenseweg')",6.0,5.0,12.0,2.0,3.0,9.0,3.0,7.0,6.0,7.0
"('Prinsengracht', 'Dam')",8.0,5.0,5.0,4.0,6.0,8.0,5.0,3.0,5.0,7.0
"('Station Diemen-Zuid', 'Amstelstation')",7.0,13.0,6.0,7.0,12.0,9.0,12.0,13.0,5.0,15.0
"('Spui', 'Amstelstation')",3.0,4.0,2.0,5.0,1.0,3.0,1.0,4.0,6.0,2.0
"('Muntplein', 'De Pijp')",2.0,,1.0,,5.0,2.0,1.0,1.0,1.0,3.0
"('Rijksmuseum', 'Centraal Station')",6.0,3.0,2.0,5.0,7.0,3.0,6.0,1.0,3.0,2.0
"('Olympisch stadion', 'Centraal Station')",4.0,2.0,1.0,2.0,3.0,,2.0,1.0,,
"('Vijzelgracht', 'Rokin')",3.0,2.0,3.0,5.0,5.0,4.0,5.0,6.0,3.0,1.0
"('Roelof Hartplein', 'Olympiaplein')",2.0,3.0,1.0,6.0,2.0,2.0,1.0,1.0,3.0,4.0
"('Olympiaplein', 'Dam')",1.0,1.0,,,,2.0,,,,
"('Gein', 'Amstelveenseweg')",1.0,4.0,1.0,2.0,1.0,,2.0,2.0,3.0,2.0
"('Vijzelgracht', 'Muntplein')",2.0,,4.0,2.0,9.0,7.0,3.0,6.0,3.0,5.0
"('Isolatorweg', 'Amstelveenseweg')",3.0,2.0,5.0,,3.0,3.0,4.0,4.0,2.0,2.0
"('Heemstedestraat', 'Amstelveenseweg')",4.0,5.0,8.0,3.0,3.0,5.0,7.0,2.0,5.0,2.0
"('Prinsengracht', 'Centraal Station')",2.0,5.0,6.0,7.0,7.0,9.0,7.0,10.0,12.0,12.0
"('Gerrit v.d. Veenstraat', 'Centraal Station')",1.0,2.0,1.0,3.0,1.0,2.0,,,1.0,2.0
"('Cornelis Troostplein', 'Amstelstation')",1.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,
"('Station Holendrecht', 'Amstelveenseweg')",2.0,8.0,4.0,3.0,5.0,2.0,1.0,5.0,3.0,3.0
"('Station Duivendrecht', 'Amstelveenseweg')",3.0,2.0,2.0,,2.0,1.0,2.0,,1.0,1.0
"('Postjesweg', 'Amstelveenseweg')",4.0,6.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,5.0
"('Rijksmuseum', 'Amstelstation')",3.0,5.0,4.0,2.0,9.0,6.0,3.0,8.0,2.0,
"('Reigersbos', 'Amstelveenseweg')",1.0,2.0,,,1.0,3.0,3.0,,3.0,3.0
"('Verrijn Stuartweg', 'Centraal Station')",2.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0
"('Van Baerlestraat', 'Centraal Station')",5.0,4.0,6.0,6.0,5.0,5.0,9.0,4.0,9.0,6.0
"('Olympisch stadion', 'Dam')",1.0,1.0,,1.0,1.0,,,1.0,,
"('Amstelstation', 'Amsteldijk')",2.0,,,,2.0,,,1.0,3.0,
"('Gaasperplas', 'Centraal Station')",3.0,7.0,3.0,4.0,9.0,10.0,6.0,5.0,1.0,8.0
"('Waalstraat', 'Centraal Station')",1.0,,,,,,,,,
"('Vijzelgracht', 'Dam')",2.0,,2.0,2.0,1.0,1.0,,1.0,4.0,5.0
"('Roelof Hartplein', 'Olympiaweg')",3.0,1.0,,2.0,1.0,,1.0,,1.0,
"('Maasstraat', 'De Pijp')",1.0,5.0,1.0,,,1.0,1.0,3.0,1.0,
"('Olympisch stadion', 'Amstelveenseweg')",2.0,4.0,6.0,4.0,7.0,2.0,3.0,4.0,1.0,4.0
"('Waalstraat', 'De Pijp')",1.0,4.0,1.0,1.0,,,1.0,,,
"('Vijzelgracht', 'Europaplein')",1.0,4.0,,4.0,2.0,,1.0,1.0,3.0,2.0
"('Marie Heinekenplein', 'Dam')",1.0,1.0,4.0,,1.0,,1.0,,,3.0
"('Roelof Hartplein', 'Leidseplein')",1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,
"('VU medisch centrum', 'De Pijp')",1.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,2.0,3.0
"('Olympiaweg', 'Centraal Station')",1.0,1.0,1.0,,,1.0,3.0,3.0,2.0,2.0
"('Van Baerlestraat', 'Dam')",2.0,4.0,9.0,8.0,3.0,8.0,9.0,2.0,8.0,4.0
"('Spui', 'Roelof Hartplein')",1.0,,,2.0,,,,1.0,,
"('Van der Madeweg', 'Isolatorweg')",1.0,,2.0,,2.0,2.0,1.0,4.0,1.0,2.0
"('Gerrit v.d. Veenstraat', 'Dam')",1.0,,2.0,1.0,,,,1.0,,1.0
"('Keizersgracht', 'Amstelstation')",,2.0,3.0,2.0,4.0,,1.0,,,2.0
"('Wibautstraat', 'Amstelstation')",,5.0,4.0,2.0,7.0,4.0,7.0,1.0,2.0,4.0
"('Museumplein', 'Dam')",,1.0,3.0,5.0,5.0,11.0,3.0,4.0,7.0,4.0
"('Olympiaweg', 'De Pijp')",,2.0,1.0,,1.0,3.0,2.0,,5.0,2.0
"('Strandvliet', 'Amstelveenseweg')",,2.0,,2.0,2.0,3.0,2.0,1.0,3.0,1.0
"('Roelof Hartplein', 'Gerrit v.d. Veenstraat')",,4.0,3.0,,2.0,4.0,1.0,2.0,3.0,1.0
"('De Boelelaan/VU', 'Dam')",,1.0,,,,,,,,1.0
"('Waalstraat', 'Amstelstation')",,2.0,,1.0,,,,,,2.0
"('VU medisch centrum', 'Centraal Station')",,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,1.0
"('Dam', 'Cornelis Troostplein')",,1.0,,,1.0,,1.0,,,
"('Station Zuid', 'Isolatorweg')",,3.0,2.0,2.0,2.0,3.0,3.0,,1.0,4.0
"('Muntplein', 'Dam')",,3.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0
"('Scheldestraat', 'Roelof Hartplein')",,1.0,,,,,,,,
"('Scheldestraat', 'Amstelstation')",,2.0,1.0,,1.0,,1.0,,,2.0
"('Scheldestraat', 'De Pijp')",,1.0,1.0,2.0,1.0,3.0,,1.0,,
"('Beethovenstraat', 'Amstelveenseweg')",,1.0,,,1.0,,,1.0,1.0,
"('Roelof Hartplein', 'Rijksmuseum')",,,1.0,,,,,,1.0,
"('Verrijn Stuartweg', 'Amstelstation')",,,3.0,5.0,1.0,1.0,4.0,1.0,3.0,1.0
"('Maasstraat', 'Amstelstation')",,,1.0,1.0,,,,,,1.0
"('Roelof Hartplein', 'Cornelis Troostplein')",,,1.0,,,1.0,,,,1.0
"('Overamstel', 'Amstelveenseweg')",,,1.0,,2.0,,,,,1.0
"('Roelof Hartplein', 'Amsteldijk')",,,1.0,,,,,,,1.0
"('IJsbaanpad', 'Centraal Station')",,,,1.0,,,,,,
"('VU medisch centrum', 'Roelof Hartplein')",,,,1.0,,,,,,
"('Roelof Hartplein', 'Prinsengracht')",,,,,2.0,,1.0,,,1.0
"('Scheldestraat', 'Centraal Station')",,,,,1.0,,,,1.0,2.0
"('VU medisch centrum', 'Dam')",,,,,1.0,,,,,
"('IJsbaanpad', 'Amstelveenseweg')",,,,,1.0,,,,1.0,
"('Victorieplein', 'Roelof Hartplein')",,,,,,1.0,,,,
"('Olympiaweg', 'Dam')",,,,,,1.0,1.0,1.0,,
"('Roelof Hartplein', 'Nieuwezijds Kolk')",,,,,,,,1.0,,
"('Minervaplein', 'Amstelveenseweg')",,,,,,,,1.0,,
"('Roelof Hartplein', 'Koningsplein')",,,,,,,,,1.0,
"('Minervaplein', 'Centraal Station')",,,,,,,,,,1.0
"('Roelof Hartplein', 'Maasstraat')",,,,,,,,,,1.0
